State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,15/05/2024,2600,6500,4550,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,17/05/2024,2600,6500,4550,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,02/04/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,11/04/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,15/04/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,29/04/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,11/01/2023,2800,5800,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,23/01/2023,2800,5800,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,25/01/2023,2800,5800,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,28/01/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,06/02/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,07/02/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,14/02/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,11/03/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,14/03/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,17/03/2023,2700,5600,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,27/03/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,06/04/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,18/04/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,22/04/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,28/04/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,09/05/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,16/05/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,18/05/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,20/05/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,23/05/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,25/05/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,31/05/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,05/06/2023,2600,5000,3800,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,16/06/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,19/06/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,21/06/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,24/06/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,14/07/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,20/07/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,25/07/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,29/07/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,02/08/2023,2600,6000,4300,1
